participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.chosen_image_computer,player.chosen_image_computer_two,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice2_earnings,player.choice2_sum_earnings,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,group.id_in_subsession,group.current_round,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
18,o7o3dfqr,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,d6lvy1ol,,,,,0
19,2jqa0u9a,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,d6lvy1ol,,,,,0
20,o6ydcay7,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,d6lvy1ol,,,,,0
1,zcf1egr7,5c4338d8a04c050001a0a876,0,278,278,submission,Submit,2025-02-05 11:50:45.966159,1,,,0.0,1,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.71,0.71,2.07,1.12,1.36,0.64,60,200,0.0,1,0,0,0,0,1,0,0,1738757339.666627,2,1,,1,0,3262,1,1738757340988.247,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
2,0r57elef,607d6e86f96c147cf2b3223c,0,278,278,submission,Submit,2025-02-05 11:59:52.669938,1,,,0.0,2,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.74,0.74,0.84,1.01,0.92,0.64,60,220,0.0,1,0,0,0,0,1,0,0,1738757339.6963387,2,1,,1,0,3262,1,1738757340988.247,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
3,uro33w1j,5e3c759575109a055e99b38a,0,278,278,submission,Submit,2025-02-05 12:00:04.597039,1,,,0.0,1,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.34,0.34,0.81,1.1,0.12,0.38,60,160,0.0,1,0,0,0,0,1,0,0,1738757578.2566729,3,1,,1,0,3778,1,1738757580120.177,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
4,v5uzjzeq,67862f57b5350ebed10fac1f,0,278,278,submission,Submit,2025-02-05 12:00:08.722873,1,,,0.0,3,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.64,0.64,2.18,0.48,2.4,0.38,20,140,0.0,1,0,0,0,0,1,0,0,1738757339.588917,2,1,,1,0,3262,1,1738757340988.247,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
5,r0epnh5n,622bb4f79c52ad04bb91e752,0,278,278,submission,Submit,2025-02-05 12:00:12.160237,1,,,0.0,2,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.42,0.42,2.33,0.8,0.18,2.31,60,0,0.0,1,0,0,0,0,1,0,0,1738757578.3128297,3,1,,1,0,3778,1,1738757580120.177,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
6,c8le880w,66095082185479f7db42d782,0,278,278,submission,Submit,2025-02-05 12:00:21.436295,1,,,0.0,4,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,1.03,1.03,1.57,0.52,0.34,0.28,60,180,0.0,1,0,0,0,0,1,0,0,1738757340.2224896,2,1,,1,0,3262,1,1738757340988.247,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
7,fe87ewee,610d4df86c4abc6b5ced6fa0,0,278,278,submission,Submit,2025-02-05 12:00:22.787471,1,,,0.0,3,,0.0,left,left,,,3,2,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,,,0.51,0.51,1.93,0.37,0.83,6.0,-40,-60,0.0,-1,0,0,0,1,1,0,0,1738757578.4321835,3,1,,1,0,3778,1,1738757580120.177,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
8,vmj6j5sf,5e3024d69366c7000c4025ff,0,278,278,submission,Submit,2025-02-05 12:00:26.939095,1,,,0.0,4,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.36,0.36,1.7,1.04,0.3,3.29,60,40,0.0,1,0,0,0,0,1,0,0,1738757578.2899067,3,1,,1,0,3778,1,1738757580120.177,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
9,ljjdyf5m,607f63ce9ffa404fca0400a9,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:38.595190,1,,,0.0,9,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
10,rdw7kh1f,5d08aa3601331e0001b48923,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:40.647620,1,,,0.0,10,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
11,ilvocnr8,66cdd069637121e241f7a40a,0,278,278,submission,Submit,2025-02-05 12:00:41.547855,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.28,0.28,0.96,0.45,1.23,0.36,60,120,0.0,1,0,0,0,0,1,0,0,1738757578.1858797,3,1,,1,0,3778,1,1738757580120.177,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
12,sla165sp,5aa696af6219a30001c75d2a,0,278,278,submission,Submit,2025-02-05 12:00:50.755104,1,,,0.0,5,,0.0,left,,,left,3,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,option1A_tr.bmp,1.06,1.06,0.65,0.5,,6.0,40,40,0.0,1,0,0,1,1,0,0,0,1738757340.166761,2,1,,1,0,3262,1,1738757340988.247,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,d6lvy1ol,,,,,0
13,sy2jizw1,5e1b6da99debf5393dfba2dc,0,12,278,practice_task,WaitPage1,2025-02-05 12:01:05.541355,1,,,0.0,13,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
14,c6jit37a,5aa297fe1ade740001b94bb7,0,12,278,practice_task,WaitPage1,2025-02-05 12:02:50.470559,1,,,0.0,14,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
15,inywr80n,5c9f46a912505500018d191b,0,4,278,instructions,TaskInstructionsPage1,2025-02-05 12:16:07.780796,1,,,0.0,15,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
16,7vbggryl,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
17,55xz493m,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
18,o7o3dfqr,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
19,2jqa0u9a,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
20,o6ydcay7,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,d6lvy1ol,,,,,0
1,zcf1egr7,5c4338d8a04c050001a0a876,0,278,278,submission,Submit,2025-02-05 11:50:45.966159,1,,,0.0,1,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.49,0.49,1.16,0.63,0.73,0.78,60,260,0.0,1,0,0,0,0,1,0,0,1738757371.6692283,2,1,,1,0,3988,1,1738757373712.8953,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
2,0r57elef,607d6e86f96c147cf2b3223c,0,278,278,submission,Submit,2025-02-05 11:59:52.669938,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.72,0.72,1.41,0.48,0.24,1.14,60,280,0.0,1,0,0,0,0,1,0,0,1738757371.8835044,2,1,,1,0,3988,1,1738757373712.8953,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
3,uro33w1j,5e3c759575109a055e99b38a,0,278,278,submission,Submit,2025-02-05 12:00:04.597039,1,,,0.0,1,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.55,0.55,2.06,1.31,0.49,0.38,20,180,0.0,1,0,0,0,0,1,0,0,1738757610.845966,3,1,,1,0,3312,1,1738757612366.8088,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
4,v5uzjzeq,67862f57b5350ebed10fac1f,0,278,278,submission,Submit,2025-02-05 12:00:08.722873,1,,,0.0,3,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.58,0.58,1.35,0.4,0.42,0.39,20,160,0.0,1,0,0,0,0,1,0,0,1738757371.7387986,2,1,,1,0,3988,1,1738757373712.8953,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
5,r0epnh5n,622bb4f79c52ad04bb91e752,0,278,278,submission,Submit,2025-02-05 12:00:12.160237,1,,,0.0,2,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.67,0.67,1.12,1.03,0.32,1.11,60,60,0.0,1,0,0,0,0,1,0,0,1738757610.9409254,3,1,,1,0,3312,1,1738757612366.8088,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
6,c8le880w,66095082185479f7db42d782,0,278,278,submission,Submit,2025-02-05 12:00:21.436295,1,,,0.0,4,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.42,0.42,1.5,0.48,0.43,0.28,60,240,0.0,1,0,0,0,0,1,0,0,1738757371.5674715,2,1,,1,0,3988,1,1738757373712.8953,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
7,fe87ewee,610d4df86c4abc6b5ced6fa0,0,278,278,submission,Submit,2025-02-05 12:00:22.787471,1,,,0.0,3,,0.0,left,left,,,3,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,1,,,0.83,0.83,1.38,0.36,2.19,0.08,20,-40,0.0,1,0,0,0,0,1,0,0,1738757611.1233292,3,1,,1,0,3312,1,1738757612366.8088,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
8,vmj6j5sf,5e3024d69366c7000c4025ff,0,278,278,submission,Submit,2025-02-05 12:00:26.939095,1,,,0.0,4,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.63,0.63,1.04,1.76,3.71,1.02,60,100,0.0,1,0,0,0,0,1,0,0,1738757610.92133,3,1,,1,0,3312,1,1738757612366.8088,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
9,ljjdyf5m,607f63ce9ffa404fca0400a9,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:38.595190,1,,,0.0,9,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
10,rdw7kh1f,5d08aa3601331e0001b48923,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:40.647620,1,,,0.0,10,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
11,ilvocnr8,66cdd069637121e241f7a40a,0,278,278,submission,Submit,2025-02-05 12:00:41.547855,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.53,0.53,0.78,0.52,0.38,0.31,60,180,0.0,1,0,0,0,0,1,0,0,1738757610.8185794,3,1,,1,0,3312,1,1738757612366.8088,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
12,sla165sp,5aa696af6219a30001c75d2a,0,278,278,submission,Submit,2025-02-05 12:00:50.755104,1,,,0.0,5,,0.0,left,,,right,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,,option1B_tr.bmp,0.91,0.91,0.5,0.46,,6.0,-60,-20,0.0,-1,0,0,1,1,0,0,0,1738757372.0886297,2,1,,1,0,3988,1,1738757373712.8953,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,d6lvy1ol,,,,,0
13,sy2jizw1,5e1b6da99debf5393dfba2dc,0,12,278,practice_task,WaitPage1,2025-02-05 12:01:05.541355,1,,,0.0,13,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
14,c6jit37a,5aa297fe1ade740001b94bb7,0,12,278,practice_task,WaitPage1,2025-02-05 12:02:50.470559,1,,,0.0,14,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
15,inywr80n,5c9f46a912505500018d191b,0,4,278,instructions,TaskInstructionsPage1,2025-02-05 12:16:07.780796,1,,,0.0,15,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
16,7vbggryl,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
17,55xz493m,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
18,o7o3dfqr,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
19,2jqa0u9a,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
20,o6ydcay7,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,d6lvy1ol,,,,,0
