participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.chosen_image_computer,player.chosen_image_computer_two,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice2_earnings,player.choice2_sum_earnings,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,group.id_in_subsession,group.current_round,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
14,1lbmou9n,673789bed0ce05cea7ae8a9f,0,37,294,main_task,WaitPage2,2025-02-20 12:00:17.507751,1,,,0.0,2,,0.0,,,right,left,3,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,option1B_tr.bmp,option1A_tr.bmp,1.36,1.36,6.0,6.0,,6.0,40,-20,0.0,1,1,1,1,1,0,0,0,1740053798.1503787,6,1,,1,0,3038,1,1740053798715.9316,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
15,96cy1vag,648495d7f7f8e6efc7759484,0,294,294,submission,Submit,2025-02-20 12:00:17.950288,1,,,0.0,3,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.33,0.33,2.49,0.64,1.5,0.68,40,-20,0.0,1,0,0,0,0,1,0,0,1740053334.6797032,3,1,,1,0,3781,1,1740053336613.6018,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
16,bkcywrul,62a1d88a5d0482a69726950c,0,294,294,submission,Submit,2025-02-20 12:00:19.751803,1,,,0.0,4,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.74,0.74,3.21,0.5,0.36,0.36,40,-20,0.0,1,0,0,0,0,1,0,0,1740053335.114535,3,1,,1,0,3781,1,1740053336613.6018,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
17,ni9k8pbc,671ccd472389ecce30562f88,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:19.741512,1,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
18,n2oiveqm,5adb3e135f327e0001fb329c,0,294,294,submission,Submit,2025-02-20 12:00:20.499837,1,,,0.0,3,,0.0,left,left,,,1,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.46,0.46,3.41,2.06,4.67,1.38,40,100,0.0,1,0,0,0,0,1,0,0,1740053278.7513218,2,1,,1,0,3738,1,1740053280570.1038,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
19,hzecnbul,5acd63a20527ba0001c28078,0,294,294,submission,Submit,2025-02-20 12:00:20.697148,1,,,0.0,4,,0.0,right,left,,,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.46,0.46,0.99,1.71,0.26,0.79,40,0,0.0,1,0,0,0,0,1,0,0,1740053422.8142333,4,1,,1,0,3783,1,1740053426351.054,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
20,jh6xk2s8,1JgE0T731E609Z9759qn566Z,0,1,294,instructions,Welcome,2025-02-20 12:00:23.319697,1,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
21,pojxddvd,5f54d772f5bba984fdf8676e,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:40.556671,1,,,0.0,21,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
22,nfgflho1,66585d3f9dec7f7679398387,0,37,294,main_task,WaitPage2,2025-02-20 12:00:42.615026,1,,,0.0,3,,0.0,left,left,,,2,1,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,2,,,0.78,0.78,0.97,0.84,4.63,6.0,-20,-40,0.0,-1,0,0,0,1,1,0,0,1740053797.5391135,6,1,,1,0,3038,1,1740053798715.9316,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
23,sqdi1m8j,60b3d51e5faeb57cea9ecda6,0,294,294,submission,Submit,2025-02-20 12:00:46.183819,1,,,0.0,4,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.4,0.4,0.85,0.51,1.41,0.46,40,80,0.0,1,0,0,0,0,1,0,0,1740053620.3495083,5,1,,1,0,3904,1,1740053622354.675,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
24,fd1ublf6,611fa7b279901f96a0e5f2e3,0,294,294,submission,Submit,2025-02-20 12:00:48.334741,1,,,0.0,4,,0.0,right,left,,,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.34,0.34,4.07,0.67,2.38,6.0,20,80,0.0,1,0,0,0,1,1,0,0,1740053278.6283267,2,1,,1,0,3738,1,1740053280570.1038,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
25,rrcpin01,667987ee48ef12debe279619,0,294,294,submission,Submit,2025-02-20 12:00:49.443469,1,,,0.0,4,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.9,0.9,3.13,1.05,0.78,1.29,40,80,0.0,1,0,0,0,0,1,0,0,1740053797.6625004,6,1,,1,0,3038,1,1740053798715.9316,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
26,btd222eb,581f6c63930a280001062e8c,0,294,294,submission,Submit,2025-02-20 12:00:50.001496,1,,,0.0,5,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.39,0.39,1.57,0.54,2.13,1.22,60,100,0.0,1,0,0,0,0,1,0,0,1740053278.6628962,2,1,,1,0,3738,1,1740053280570.1038,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
27,3n455dld,6752efd86136ec83b4e576bc,0,37,294,main_task,WaitPage2,2025-02-20 12:01:02.167572,1,,,0.0,5,,0.0,left,left,,,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,1,,,1.46,1.46,3.08,0.95,0.33,0.9,40,60,0.0,1,0,0,0,0,1,0,0,1740053798.2298982,6,1,,1,0,3038,1,1740053798715.9316,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
28,dgjzw996,622a35c96d9060c175184c93,0,294,294,submission,Submit,2025-02-20 12:01:09.267190,1,,,0.0,5,,0.0,right,,,left,1,1,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1B.bmp,2,,option1B_tr.bmp,0.49,0.49,3.03,2.44,,6.0,-20,-60,0.0,-1,0,0,1,1,0,0,0,1740053422.8287416,4,1,,1,0,3783,1,1740053426351.054,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
29,adtxmrx3,5fd2c2c727a4dc0da4da81f1,0,34,294,practice_task,MyPage,2025-02-20 12:01:56.199668,1,,,0.0,5,,0.0,right,left,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1A.bmp,2,,,0.37,0.37,1.3,0.27,0.07,0.48,-60,-120,0.0,-1,0,0,0,0,1,0,0,1740053334.772889,3,1,,1,0,3781,1,1740053336613.6018,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
30,ps21alne,66502c8dc29366cf9a8b372f,0,294,294,submission,Submit,2025-02-20 12:02:00.992347,1,,,0.0,5,,0.0,left,left,,,1,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.73,0.73,4.3,2.86,1.38,0.45,60,120,0.0,1,0,0,0,0,1,0,0,1740053620.7016664,5,1,,1,0,3904,1,1740053622354.675,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,7qmz5nfz,,,,,0
31,edoj4m6e,66aa58846eab0c32e99b4065,0,12,294,practice_task,WaitPage1,2025-02-20 12:09:51.435806,1,,,0.0,31,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
32,j4dqg56m,5f884590af7e0e2c123d766c,0,12,294,practice_task,WaitPage1,2025-02-20 12:10:39.620093,1,,,0.0,32,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
33,fows59u9,676593d5521529ccc9b41e31,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:10:53.660092,1,,,0.0,33,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
34,obo07kdj,6120e3a34f6ad742437d6c95,0,12,294,practice_task,WaitPage1,2025-02-20 12:31:32.497049,1,,,0.0,34,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
35,v21yowca,676ab61ef1439730a67b223f,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:45:52.032684,1,,,0.0,35,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
36,rm99frtp,,0,0,294,,,,0,,,0.0,36,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
37,i9zn9fgd,,0,0,294,,,,0,,,0.0,37,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
38,0j4nti57,,0,0,294,,,,0,,,0.0,38,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
39,irxopcvx,,0,0,294,,,,0,,,0.0,39,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
40,0kpssfx2,,0,0,294,,,,0,,,0.0,40,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,7qmz5nfz,,,,,0
1,7ef9csi9,66f4147ffea1a6689de3a7ac,0,143,294,main_task,MyPage,2025-02-20 11:59:05.139128,1,,,0.0,1,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,2,,,0.5,0.5,0.82,0.64,0.16,0.6,-40,-40,0.0,-1,0,0,0,0,1,0,0,1740053457.1882849,4,1,,1,0,3808,1,1740053458890.6792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
2,yoaovgqb,5f0f6811a0ed4a11dbc57b79,0,294,294,submission,Submit,2025-02-20 11:59:15.217023,1,,,0.0,1,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,0.61,0.61,1.7,1.92,1.18,6.0,40,60,0.0,1,0,0,0,1,1,0,0,1740053311.3452837,2,1,,1,0,3544,1,1740053312956.068,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
3,n81b3sel,5e459f61418f610891628564,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 11:59:25.500072,1,,,0.0,3,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,7qmz5nfz,,,,,0
4,t2y686x0,5b8bf5dd7b334200011da4aa,0,294,294,submission,Submit,2025-02-20 12:00:03.622331,1,,,0.0,1,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,1.07,1.07,0.69,1.15,0.08,0.41,40,40,0.0,1,0,0,0,0,1,0,0,1740053368.1435614,3,1,,1,0,3110,1,1740053368473.368,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
5,sgtdejfl,5797564b70c76a0001245734,0,294,294,submission,Submit,2025-02-20 12:00:07.118265,1,,,0.0,1,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.43,0.43,0.7,0.47,0.0,0.33,40,80,0.0,1,0,0,0,0,1,0,0,1740053652.95615,5,1,,1,0,3464,1,1740053654494.0117,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
6,g1cr713u,5ea00a8a39c0f00008064b2b,0,294,294,submission,Submit,2025-02-20 12:00:08.988551,1,,,0.0,2,,0.0,right,left,,,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.55,0.55,2.71,0.68,0.13,1.84,40,-80,0.0,1,0,0,0,0,1,0,0,1740053653.050757,5,1,,1,0,3464,1,1740053654494.0117,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
7,ypgfxi2w,600606925db9c892b3939202,0,294,294,submission,Submit,2025-02-20 12:00:09.160971,1,,,0.0,2,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,1.03,1.03,3.32,1.29,3.23,0.33,40,120,0.0,1,0,0,0,0,1,0,0,1740053457.5753293,4,1,,1,0,3808,1,1740053458890.6792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
8,a93ezojp,610a879e6500d1d653b3da54,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:09.186762,1,,,0.0,8,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,7qmz5nfz,,,,,0
9,70z8cq6z,676998e4f6daae6e1a643595,0,294,294,submission,Submit,2025-02-20 12:00:09.356056,1,,,0.0,3,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.4,0.4,2.16,1.57,0.87,1.19,60,180,0.0,1,0,0,0,0,1,0,0,1740053652.9318585,5,1,,1,0,3464,1,1740053654494.0117,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
10,bgrafq8e,59b5a275c05bb50001eb3c4b,0,294,294,submission,Submit,2025-02-20 12:00:10.973484,1,,,0.0,2,,0.0,right,left,,,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.75,0.75,2.24,0.64,0.39,0.43,40,60,0.0,1,0,0,0,0,1,0,0,1740053311.4908018,2,1,,1,0,3544,1,1740053312956.068,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
11,kf3z801n,6776db5ec2686c027926581e,0,294,294,submission,Submit,2025-02-20 12:00:13.381712,1,,,0.0,3,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,1.12,1.12,2.56,0.74,0.87,0.51,40,120,0.0,1,0,0,0,0,1,0,0,1740053457.6137688,4,1,,1,0,3808,1,1740053458890.6792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
12,n2uryq2k,5c634aca9d0d7000012479a0,0,37,294,main_task,WaitPage2,2025-02-20 12:00:13.455983,1,,,0.0,1,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.87,0.87,1.17,2.56,0.61,1.17,40,40,0.0,1,0,0,0,0,1,0,0,1740053829.7860768,6,1,,1,0,3158,1,1740053831038.2878,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
13,b8kizv36,66cf346c8d197fa5b7fe6207,0,294,294,submission,Submit,2025-02-20 12:00:17.351099,1,,,0.0,2,,0.0,left,,,right,1,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,,option1A_tr.bmp,0.46,0.46,1.75,0.8,,6.0,20,-60,0.0,1,0,0,1,1,0,0,0,1740053367.2311556,3,1,,1,0,3110,1,1740053368473.368,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
14,1lbmou9n,673789bed0ce05cea7ae8a9f,0,37,294,main_task,WaitPage2,2025-02-20 12:00:17.507751,1,,,0.0,2,,0.0,,,right,left,2,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1B.bmp,2,option1A_tr.bmp,option1B_tr.bmp,0.85,0.85,6.0,6.0,,6.0,-60,-80,0.0,-1,1,1,1,1,0,0,0,1740053829.7500248,6,1,,1,0,3158,1,1740053831038.2878,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
15,96cy1vag,648495d7f7f8e6efc7759484,0,294,294,submission,Submit,2025-02-20 12:00:17.950288,1,,,0.0,3,,0.0,left,,,right,3,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,,option1A_tr.bmp,0.29,0.29,3.35,1.55,,2.01,20,0,0.0,1,0,0,1,0,0,0,0,1740053367.0855978,3,1,,1,0,3110,1,1740053368473.368,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
16,bkcywrul,62a1d88a5d0482a69726950c,0,294,294,submission,Submit,2025-02-20 12:00:19.751803,1,,,0.0,4,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.61,0.61,1.34,1.06,0.82,0.3,40,20,0.0,1,0,0,0,0,1,0,0,1740053367.444321,3,1,,1,0,3110,1,1740053368473.368,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
17,ni9k8pbc,671ccd472389ecce30562f88,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:19.741512,1,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,7qmz5nfz,,,,,0
18,n2oiveqm,5adb3e135f327e0001fb329c,0,294,294,submission,Submit,2025-02-20 12:00:20.499837,1,,,0.0,3,,0.0,left,left,,,3,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,2,,,0.66,0.66,1.43,1.25,3.23,0.56,-40,60,0.0,-1,0,0,0,0,1,0,0,1740053311.479505,2,1,,1,0,3544,1,1740053312956.068,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
19,hzecnbul,5acd63a20527ba0001c28078,0,294,294,submission,Submit,2025-02-20 12:00:20.697148,1,,,0.0,4,,0.0,,left,left,,3,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,option1A_tr.bmp,,0.95,0.95,6.0,4.31,2.77,2.02,20,20,0.0,1,1,0,0,0,1,0,0,1740053457.5228431,4,1,,1,0,3808,1,1740053458890.6792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
20,jh6xk2s8,1JgE0T731E609Z9759qn566Z,0,1,294,instructions,Welcome,2025-02-20 12:00:23.319697,1,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,7qmz5nfz,,,,,0
21,pojxddvd,5f54d772f5bba984fdf8676e,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:40.556671,1,,,0.0,21,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,7qmz5nfz,,,,,0
22,nfgflho1,66585d3f9dec7f7679398387,0,37,294,main_task,WaitPage2,2025-02-20 12:00:42.615026,1,,,0.0,3,,0.0,right,left,,,2,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.31,0.31,0.77,0.84,3.29,1.41,20,-20,0.0,1,0,0,0,0,1,0,0,1740053829.1981983,6,1,,1,0,3158,1,1740053831038.2878,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
23,sqdi1m8j,60b3d51e5faeb57cea9ecda6,0,294,294,submission,Submit,2025-02-20 12:00:46.183819,1,,,0.0,4,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.31,0.31,1.49,0.44,1.3,0.4,60,140,0.0,1,0,0,0,0,1,0,0,1740053652.821849,5,1,,1,0,3464,1,1740053654494.0117,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
24,fd1ublf6,611fa7b279901f96a0e5f2e3,0,294,294,submission,Submit,2025-02-20 12:00:48.334741,1,,,0.0,4,,0.0,left,left,,,3,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,1,,,0.53,0.53,2.07,0.9,1.93,0.05,40,120,0.0,1,0,0,0,0,1,0,0,1740053311.2758775,2,1,,1,0,3544,1,1740053312956.068,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
25,rrcpin01,667987ee48ef12debe279619,0,294,294,submission,Submit,2025-02-20 12:00:49.443469,1,,,0.0,4,,0.0,right,left,,,3,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,0.38,0.38,1.19,0.64,0.33,0.63,40,120,0.0,1,0,0,0,0,1,0,0,1740053829.2953084,6,1,,1,0,3158,1,1740053831038.2878,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
26,btd222eb,581f6c63930a280001062e8c,0,294,294,submission,Submit,2025-02-20 12:00:50.001496,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.53,0.53,1.33,0.36,0.01,0.06,60,160,0.0,1,0,0,0,0,1,0,0,1740053311.2634413,2,1,,1,0,3544,1,1740053312956.068,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
27,3n455dld,6752efd86136ec83b4e576bc,0,37,294,main_task,WaitPage2,2025-02-20 12:01:02.167572,1,,,0.0,5,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.53,0.53,1.43,2.38,0.31,1.54,60,120,0.0,1,0,0,0,0,1,0,0,1740053829.4090703,6,1,,1,0,3158,1,1740053831038.2878,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
28,dgjzw996,622a35c96d9060c175184c93,0,294,294,submission,Submit,2025-02-20 12:01:09.267190,1,,,0.0,5,,0.0,right,,,right,2,2,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,,option1B_tr.bmp,0.3,0.3,1.66,1.49,,2.94,-40,-100,0.0,-1,0,0,1,0,0,0,0,1740053456.8429248,4,1,,1,0,3808,1,1740053458890.6792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
29,adtxmrx3,5fd2c2c727a4dc0da4da81f1,0,34,294,practice_task,MyPage,2025-02-20 12:01:56.199668,1,,,0.0,5,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,,,0.26,0.26,1.13,0.45,3.79,2.25,-60,-180,0.0,-1,0,0,0,0,1,0,0,1740053367.0520632,3,1,,1,0,3110,1,1740053368473.368,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,7qmz5nfz,,,,,0
