participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.chosen_image_computer,player.chosen_image_computer_two,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice2_earnings,player.choice2_sum_earnings,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,group.id_in_subsession,group.current_round,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
17,0cjmwkbv,672c99775b51436252e1b231,0,4,278,instructions,TaskInstructionsPage1,2025-02-03 12:40:26.736408,1,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,spyhca1b,,,,,0
18,ovqvska5,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,spyhca1b,,,,,0
19,2jhb1sf9,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,spyhca1b,,,,,0
20,9i2qdm4r,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,spyhca1b,,,,,0
1,ybm0l9oz,6758c717fcad115f0bba5c71,0,12,278,practice_task,WaitPage1,2025-02-03 11:57:18.764963,1,,,0.0,1,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
2,gju71kkt,66b8830e5812d8df82589ef3,0,278,278,submission,Submit,2025-02-03 11:58:51.701885,1,,,0.0,1,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.82,0.82,1.96,0.75,1.82,6.0,60,140,0.0,1,0,0,0,1,1,0,0,1738584574.2869806,2,1,,1,0,3380,1,1738584575790.726,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
3,uq6siq7e,6274f9115634950cf5970f1c,0,278,278,submission,Submit,2025-02-03 11:59:32.179795,1,,,0.0,2,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.71,0.71,2.16,0.49,2.74,0.63,60,-60,0.0,1,0,0,0,0,1,0,0,1738584574.179681,2,1,,1,0,3380,1,1738584575790.726,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
4,vlocm0pi,5f305c9cf7fabe4adaf0de5d,0,278,278,submission,Submit,2025-02-03 12:00:01.209517,1,,,0.0,3,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,,,0.72,0.72,2.12,1.56,0.26,1.53,-60,-100,0.0,-1,0,0,0,0,1,0,0,1738584574.195467,2,1,,1,0,3380,1,1738584575790.726,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
5,ihqgbl5n,5dd9a7ff98981d926df9ea18,0,278,278,submission,Submit,2025-02-03 12:00:09.934205,1,,,0.0,4,,0.0,,,right,left,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,option1B_tr.bmp,option1A_tr.bmp,0.64,0.64,6.0,0.18,,2.67,20,-60,0.0,1,1,0,1,0,0,0,0,1738584574.161806,2,1,,1,0,3380,1,1738584575790.726,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
6,lk7z2cqx,63654bbd9fba7764c698ee95,0,43,278,main_task,MyPage,2025-02-03 12:00:12.551287,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.84,0.84,2.89,0.89,0.32,0.34,60,100,0.0,1,0,0,0,0,1,0,0,1738584574.3527231,2,1,,1,0,3380,1,1738584575790.726,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
7,ftshhftn,645d03acd1302079adbc39f9,0,278,278,submission,Submit,2025-02-03 12:00:14.325516,1,,,0.0,1,,0.0,right,left,,,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,0.43,0.43,2.27,0.83,0.19,0.6,20,120,0.0,1,0,0,0,0,1,0,0,1738584830.619314,3,1,,1,0,3398,1,1738584832176.1619,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
8,48r4j4sd,66b239b6a6912115ce1d9683,0,278,278,submission,Submit,2025-02-03 12:00:14.745719,1,,,0.0,2,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,,,0.56,0.56,3.11,0.92,0.52,0.84,-60,-140,0.0,-1,0,0,0,0,1,0,0,1738584830.7934668,3,1,,1,0,3398,1,1738584832176.1619,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
9,0lqin6y8,5f953584d654c638ae82c4b2,0,10,278,instructions,FixDimensions,2025-02-03 12:00:15.950038,1,,,0.0,9,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
10,5rwam8pd,676edbd71b2d6c518eae7b45,0,278,278,submission,Submit,2025-02-03 12:00:16.024390,1,,,0.0,3,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.52,0.52,2.75,0.38,1.37,0.67,20,80,0.0,1,0,0,0,0,1,0,0,1738584830.7006173,3,1,,1,0,3398,1,1738584832176.1619,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
11,zu04p29p,5f24a57c030da70af5ffd2bf,0,278,278,submission,Submit,2025-02-03 12:00:46.143968,1,,,0.0,4,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.66,0.66,0.74,0.65,0.47,0.56,60,140,0.0,1,0,0,0,0,1,0,0,1738584830.8760507,3,1,,1,0,3398,1,1738584832176.1619,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
12,l7o20yx5,5bcedec641f0710001c74dd5,0,47,278,main_task,MyPage,2025-02-03 12:03:32.759084,1,,,0.0,5,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.53,0.53,3.08,1.1,0.43,0.48,40,80,0.0,1,0,0,0,0,1,0,0,1738584830.732577,3,1,,1,0,3398,1,1738584832176.1619,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,spyhca1b,,,,,0
13,3iuvgb82,67824a019573a268b7457265,0,12,278,practice_task,WaitPage1,2025-02-03 12:05:11.392016,1,,,0.0,13,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
14,wgxn5o76,660d53230fb53d052ccacc14,0,12,278,practice_task,WaitPage1,2025-02-03 12:15:09.444936,1,,,0.0,14,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
15,svgkrwah,6584ce0ee6aacaab711557b3,0,12,278,practice_task,WaitPage1,2025-02-03 12:17:19.581771,1,,,0.0,15,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
16,ut6sqkt8,664eed479edce1893498cc04,0,12,278,practice_task,WaitPage1,2025-02-03 12:26:31.641265,1,,,0.0,16,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
17,0cjmwkbv,672c99775b51436252e1b231,0,4,278,instructions,TaskInstructionsPage1,2025-02-03 12:40:26.736408,1,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
18,ovqvska5,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
19,2jhb1sf9,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
20,9i2qdm4r,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,spyhca1b,,,,,0
1,ybm0l9oz,6758c717fcad115f0bba5c71,0,12,278,practice_task,WaitPage1,2025-02-03 11:57:18.764963,1,,,0.0,1,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
2,gju71kkt,66b8830e5812d8df82589ef3,0,278,278,submission,Submit,2025-02-03 11:58:51.701885,1,,,0.0,1,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.47,0.47,1.84,0.48,2.12,1.34,60,200,0.0,1,0,0,0,0,1,0,0,1738584606.439481,2,1,,1,0,3361,1,1738584607952.9414,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
3,uq6siq7e,6274f9115634950cf5970f1c,0,278,278,submission,Submit,2025-02-03 11:59:32.179795,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.46,0.46,2.13,1.4,0.64,0.56,60,0,0.0,1,0,0,0,0,1,0,0,1738584606.415513,2,1,,1,0,3361,1,1738584607952.9414,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
4,vlocm0pi,5f305c9cf7fabe4adaf0de5d,0,278,278,submission,Submit,2025-02-03 12:00:01.209517,1,,,0.0,3,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.75,0.75,0.68,0.33,0.41,1.62,40,-60,0.0,1,0,0,0,0,1,0,0,1738584606.6996524,2,1,,1,0,3361,1,1738584607952.9414,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
5,ihqgbl5n,5dd9a7ff98981d926df9ea18,0,278,278,submission,Submit,2025-02-03 12:00:09.934205,1,,,0.0,4,,0.0,,,right,left,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1B.bmp,2,option1A_tr.bmp,option1B_tr.bmp,1.04,1.04,6.0,0.94,,0.09,-60,-120,0.0,-1,1,0,1,0,0,0,0,1738584607.044898,2,1,,1,0,3361,1,1738584607952.9414,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
6,lk7z2cqx,63654bbd9fba7764c698ee95,0,43,278,main_task,MyPage,2025-02-03 12:00:12.551287,1,,,0.0,5,,0.0,left,left,,,2,2,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,,,0.63,0.63,1.35,1.38,1.46,0.37,-40,60,0.0,-1,0,0,0,0,1,0,0,1738584606.5827765,2,1,,1,0,3361,1,1738584607952.9414,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
7,ftshhftn,645d03acd1302079adbc39f9,0,278,278,submission,Submit,2025-02-03 12:00:14.325516,1,,,0.0,1,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.75,0.75,0.96,0.73,0.91,0.66,20,140,0.0,1,0,0,0,0,1,0,0,1738584863.4422722,3,1,,1,0,3475,1,1738584864743.3057,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
8,48r4j4sd,66b239b6a6912115ce1d9683,0,278,278,submission,Submit,2025-02-03 12:00:14.745719,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.84,0.84,3.11,1.18,0.83,0.42,60,-80,0.0,1,0,0,0,0,1,0,0,1738584863.5296285,3,1,,1,0,3475,1,1738584864743.3057,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
9,0lqin6y8,5f953584d654c638ae82c4b2,0,10,278,instructions,FixDimensions,2025-02-03 12:00:15.950038,1,,,0.0,9,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
10,5rwam8pd,676edbd71b2d6c518eae7b45,0,278,278,submission,Submit,2025-02-03 12:00:16.024390,1,,,0.0,3,,0.0,left,left,,,1,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.75,0.75,1.77,0.32,1.37,0.65,40,120,0.0,1,0,0,0,0,1,0,0,1738584863.3076231,3,1,,1,0,3475,1,1738584864743.3057,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
11,zu04p29p,5f24a57c030da70af5ffd2bf,0,278,278,submission,Submit,2025-02-03 12:00:46.143968,1,,,0.0,4,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.87,0.87,0.78,0.93,0.22,0.56,60,200,0.0,1,0,0,0,0,1,0,0,1738584863.507551,3,1,,1,0,3475,1,1738584864743.3057,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
12,l7o20yx5,5bcedec641f0710001c74dd5,0,47,278,main_task,MyPage,2025-02-03 12:03:32.759084,1,,,0.0,5,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.75,0.75,0.68,0.62,0.43,0.47,60,140,0.0,1,0,0,0,0,1,0,0,1738584863.3579476,3,1,,1,0,3475,1,1738584864743.3057,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,spyhca1b,,,,,0
13,3iuvgb82,67824a019573a268b7457265,0,12,278,practice_task,WaitPage1,2025-02-03 12:05:11.392016,1,,,0.0,13,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
14,wgxn5o76,660d53230fb53d052ccacc14,0,12,278,practice_task,WaitPage1,2025-02-03 12:15:09.444936,1,,,0.0,14,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
15,svgkrwah,6584ce0ee6aacaab711557b3,0,12,278,practice_task,WaitPage1,2025-02-03 12:17:19.581771,1,,,0.0,15,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
16,ut6sqkt8,664eed479edce1893498cc04,0,12,278,practice_task,WaitPage1,2025-02-03 12:26:31.641265,1,,,0.0,16,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
17,0cjmwkbv,672c99775b51436252e1b231,0,4,278,instructions,TaskInstructionsPage1,2025-02-03 12:40:26.736408,1,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
18,ovqvska5,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
19,2jhb1sf9,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
20,9i2qdm4r,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,spyhca1b,,,,,0
